"Año","Tipo de elección","Cod_depto","Departamento","Cod_municipio","Municipio","Zona","Cod_puesto","Puesto de votación","Sexo","","","Potencial electoral","Rangos Etareos","","","","","","","","","","",""
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","06","32","SALON COMUNAL ISLA DEL SOL","202","212","0","414","82","35","60","40","32","29","20","19","20","77","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","06","33","JARDIN INFANTIL PABLO DE TARSO","523","609","0","1.132","79","97","119","119","104","118","102","102","92","200","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","01","BOSA","13.205","12.632","0","25.837","0","1380","5410","4376","2074","1092","1852","3426","1808","4419","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","02","VILLA DEL RIO","5.344","5.433","0","10.777","4","796","2821","1518","1087","620","593","559","641","2138","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","03","JOSE ANTONIO GALAN","4.655","5.048","0","9.703","3","1470","1572","1220","921","783","759","661","666","1648","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","04","LA AMISTAD","4.500","5.028","0","9.528","3","71","1154","1838","1039","740","783","796","839","2265","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","05","CARLOS ALBAN","6.448","7.449","0","13.897","3","97","2053","1680","1242","1211","1240","1379","1407","3585","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","06","LA LIBERTAD","10.142","11.455","0","21.597","1","709","2589","3385","2597","1371","1662","2188","2361","4734","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","07","PIAMONTE","7.256","7.912","0","15.168","1","237","2950","2355","1492","1122","1178","1294","1308","3231","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","08","LA ESTACION","6.518","6.201","0","12.719","1","306","2176","3363","1746","702","704","787","810","2124","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","09","LAURELES","5.360","5.715","0","11.075","1","191","2770","2471","1301","680","696","661","645","1659","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","10","PALESTINA","4.348","4.712","0","9.060","0","1833","1823","1247","842","579","549","474","467","1246","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","11","ORLANDO HIGUITA","5.493","6.642","0","12.135","0","156","1114","1417","1261","1213","1204","1238","1398","3134","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","12","BOSA PAULO VI","3.611","3.884","0","7.495","0","93","727","1189","1198","660","661","712","681","1574","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","13","BOSA BRASILIA","5.277","6.159","0","11.436","0","653","1794","1342","1184","910","944","1086","1147","2376","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","14","ISLANDIA","3.328","3.528","0","6.856","391","1316","1141","955","885","442","373","358","338","657","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","15","JIMENEZ DE QUESADA","2.662","2.955","0","5.617","0","525","897","622","689","542","480","446","396","1020","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","16","SAN BERNARDINO","3.779","4.239","0","8.018","0","1701","1407","1063","775","562","512","513","503","982","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","17","BOSA SAN JOSE","3.183","3.488","0","6.671","0","1616","1008","721","591","472","461","534","470","798","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","18","SURBANA","1.582","1.813","0","3.395","0","703","662","323","272","272","227","183","247","506","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","19","NUEVO CHILE","4.729","5.487","0","10.216","0","567","679","1328","1150","1067","949","1029","861","2586","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","20","SANTA FE DE BOSA","3.085","3.469","0","6.554","0","308","1117","872","705","571","619","659","625","1078","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","21","EL PORVENIR","6.196","7.245","0","13.441","0","4142","2320","917","984","1103","989","1018","792","1176","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","22","EL RECREO","5.782","6.832","0","12.614","0","836","3048","1643","760","850","1234","1423","1146","1674","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","23","LA ESPERANZA","4.294","5.237","0","9.531","0","1186","2282","1373","752","732","682","680","661","1183","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","24","FRANCISCO DE PAULA SANTANDER","1.731","1.914","0","3.645","0","362","1801","333","177","224","163","145","138","302","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","25","PABLO DE TARSO","4.018","4.042","0","8.060","8","1846","4019","343","343","348","277","241","203","432","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","26","ATALAYAS","4.203","5.030","0","9.233","0","1904","2938","579","577","588","650","646","511","840","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","27","EL RECUERDO SANTAFE","2.545","2.934","0","5.479","529","1268","1126","416","405","383","310","285","284","473","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","28","FE Y ALEGRIA SAN IGNACIO","5.060","6.744","0","11.804","809","1751","1540","1135","1186","1230","1032","953","797","1370","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","29","CIUDADELA EL PORVENIR","7.424","9.355","0","16.779","2724","3693","1897","1324","1415","1585","1305","996","729","1111","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","30","CARLOS PIZARRO LEON GOMEZ","2.912","4.156","0","7.068","0","729","1436","460","499","805","897","779","550","913","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","31","NUEVO CARLOS ALBAN","2.306","2.622","0","4.928","1056","814","485","441","460","434","326","264","218","429","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","32","LAURELES II","3.255","3.617","0","6.872","924","2473","596","504","549","516","334","295","229","451","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","33","NUEVA ESTACION","2.051","2.302","0","4.353","180","1665","402","296","326","307","267","232","215","463","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","34","LA INDEPENDENCIA","1.650","2.067","0","3.717","38","1191","381","339","369","341","249","248","205","356","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","35","BOSANOVA","1.103","1.322","0","2.425","0","888","269","231","240","180","179","118","100","220","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","36","LLANO ORIENTAL","1.458","1.948","0","3.406","318","721","338","322","338","335","278","275","175","306","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","37","CARBONELL","1.377","1.542","0","2.919","0","1427","373","200","175","166","139","119","102","218","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","38","NUEVA GRANADA","822","978","0","1.800","0","651","201","131","139","147","111","119","104","197","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","39","NARANJOS","2.266","2.579","0","4.845","643","1410","542","375","382","420","300","238","188","347","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","40","CAMPO VERDE - POTRERITOS","2.912","4.078","0","6.990","1013","1187","659","739","758","676","554","444","378","582","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","41","CLARETIANO","4.473","4.796","0","9.269","1853","2596","799","781","679","685","464","407","347","657","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","42","VILLA DEL RIO II","2.389","2.826","0","5.215","460","1420","547","497","457","419","327","265","293","529","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","43","HOLANDA","1.230","1.520","0","2.750","18","630","271","288","293","289","220","209","167","365","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","44","PORTAL DE BRASIL","1.162","1.297","0","2.459","399","597","202","273","264","216","149","110","94","155","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","45","RECREO MICHELSEN","5.583","6.926","0","12.509","1825","4050","921","1003","1053","1043","832","647","477","658","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","46","CEDID SAN PABLO","3.752","4.230","0","7.982","2031","2160","595","601","537","539","424","337","256","501","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","47","LA ACUARELA","1.067","1.172","0","2.239","127","943","155","151","137","143","126","143","103","210","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","48","MIGUEL ANGEL ASTURIAS","466","572","0","1.038","109","225","102","111","90","99","60","68","75","99","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","49","COLISEO LA PALESTINA","1.088","1.184","0","2.272","419","507","216","240","226","174","145","102","80","163","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","50","ALFREDO NOBEL","803","982","0","1.785","606","297","141","140","121","131","100","62","70","117","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","51","MANUEL ELKIN PATARROYO","1.184","1.453","0","2.637","337","463","258","290","303","292","224","123","140","207","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","52","PARQUE AUTOPISTA SUR PAVCO","1.848","2.004","0","3.852","930","1039","367","320","293","259","164","140","127","213","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","53","JARDIN INFANTIL OLARTE","878","1.103","0","1.981","336","351","215","210","193","170","130","96","93","187","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","54","GIMNASIO LOS SAUCES","1.326","1.512","0","2.838","463","515","303","355","313","268","167","151","124","178","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","55","CLARETIANO EL LIBERTADOR","770","782","0","1.552","405","447","117","87","104","99","60","60","59","113","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","56","GIMNASIO REAL AMERICANO","1.375","1.787","0","3.162","359","494","305","325","349","282","251","259","224","313","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","57","LICEO CIUDAD CAPITAL","1.230","1.752","0","2.982","363","476","267","276","247","271","297","273","190","322","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","58","JUAN MAXIMILIANO AMBROSIO","777","956","0","1.733","255","302","187","169","181","163","104","103","97","172","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","59","INSTITUTO GUIMARC","571","689","0","1.260","119","286","119","119","121","101","101","83","76","135","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","60","COLEGIO COLSUBSIDIO CHICALA","3.432","3.808","0","7.240","1833","1522","804","725","596","544","372","288","210","346","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","61","COLEGIO CIUDADANOS DEL FUTURO","2.114","2.465","0","4.579","1097","761","497","655","408","334","226","198","154","249","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","62","CC GRAN PLAZA BOSA","7.713","8.079","0","15.792","4362","5713","1286","1130","889","739","496","396","308","470","0","3"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","63","LA CONCEPCION","585","733","0","1.318","264","151","169","154","175","130","84","50","49","92","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","64","VILLAS DEL PROGRESO","537","703","0","1.240","442","113","135","121","100","95","75","57","42","60","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","65","LICEO LOPEZ OSORIO","466","555","0","1.021","208","116","122","104","115","98","67","65","57","69","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","66","SOLEDAD ACOSTA DE SAMPER","1.214","1.580","0","2.794","164","220","295","303","331","329","314","277","217","342","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","67","CLARELANDIA","319","345","0","664","280","50","52","62","62","40","24","21","28","45","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","68","COLEGIO JORGE ISAACS","349","511","0","860","280","41","59","69","76","92","65","62","40","76","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","69","GIMNASIO GARABATOS DE COLORES","50","50","0","100","10","3","16","5","8","12","15","9","6","16","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","70","PARQUES DE BOGOTA","1.409","2.190","0","3.599","491","168","318","488","441","424","303","284","240","439","0","3"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","71","BICENTENARIO DE LA INDEPENDENCIA","335","397","0","732","340","29","42","68","62","56","38","30","32","35","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","01","CLASS","6.125","6.030","0","12.155","95","3266","1353","1568","1443","734","654","736","741","1565","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","02","ROMA","8.916","10.104","0","19.020","9","562","3395","2907","2040","1460","1487","1399","1391","4370","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","03","PERPETUO SOCORRO","4.353","4.715","0","9.068","36","1093","1284","1066","838","652","691","784","784","1838","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","04","CATALINA","4.562","5.129","0","9.691","2","1240","1479","1164","928","793","720","679","722","1964","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","05","CASABLANCA 32","6.105","6.955","0","13.060","1","301","1751","2085","1298","995","1017","1096","1064","3452","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","06","BRITALIA","6.364","6.769","0","13.133","0","571","2629","2280","1244","877","1018","1021","931","2562","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","07","GRAN COLOMBIANO","3.950","4.500","0","8.450","0","156","859","1082","687","701","703","758","942","2562","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","08","LOS PERIODISTAS","3.972","4.193","0","8.165","201","1008","2113","923","589","519","378","447","566","1421","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","09","CARLOS ARTURO TORRES","4.137","4.632","0","8.769","419","1002","732","712","711","685","672","787","901","2146","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","10","LA CHUCUA","4.224","5.004","0","9.228","559","1131","968","1054","848","808","708","759","771","1621","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","11","COLEGIO ALFONSO LOPEZ PUMAREJO","5.243","6.081","0","11.324","717","1494","1217","1301","936","937","890","901","825","2105","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","12","FRANCISCO MIRANDA","6.509","7.232","0","13.741","38","2502","2627","2246","1107","673","715","791","882","2160","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","13","LAS AMERICAS SEDE A","3.289","3.879","0","7.168","131","338","532","580","594","728","620","651","760","2233","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","14","COLEGIO TOM ADAMS","3.308","3.909","0","7.217","90","277","588","1218","592","630","610","566","648","1998","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","15","JOHN F. KENNEDY","3.676","3.946","0","7.622","137","405","984","1233","505","457","505","613","738","2045","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","16","EL JAPON","7.225","7.232","0","14.457","0","130","1912","3275","2970","853","806","781","1051","2679","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","17","ESTADOS UNIDOS SUPER 13","4.340","4.508","0","8.848","0","309","1159","808","772","603","738","827","1037","2595","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","18","EL SAUCEDAL","2.484","2.752","0","5.236","0","112","239","255","407","535","657","674","661","1696","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","19","PATIO BONITO","10.755","11.072","0","21.827","0","4500","5560","1742","1310","1234","1453","1501","1321","3206","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","20","FRANCISCO JOSE DE CALDAS - INEM SEDE B","3.892","4.458","0","8.350","21","1234","936","811","682","750","757","735","696","1728","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","21","COLEGIO C.E.L.C.O. SAN LUCAS","3.104","3.403","0","6.507","0","1180","794","607","480","468","498","510","441","1529","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","22","PROSPERO PINZON","4.104","4.912","0","9.016","194","424","1111","568","717","755","712","752","943","2840","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","23","COLEGIO LA AMISTAD","6.165","6.889","0","13.054","317","2736","1591","1191","924","849","716","731","978","3019","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","24","LOS HEROES","2.128","2.614","0","4.742","0","105","471","398","354","370","396","415","554","1679","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","25","COLEGIO OEA","3.474","3.553","0","7.027","280","462","1400","1001","747","474","470","464","477","1251","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","26","FLORALIA","2.873","3.373","0","6.246","0","306","927","424","419","528","503","565","689","1885","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","27","CARVAJAL II SEDE ANTONIA SANTOS II","2.641","2.616","0","5.257","0","661","669","538","355","397","438","477","463","1259","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","28","VILLA ADRIANA","1.882","2.384","0","4.266","0","220","371","364","362","419","356","348","449","1377","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","29","SUPERIOR AMERICANO","6.143","7.177","0","13.320","68","1626","1320","1341","1165","1122","1141","1148","1155","3233","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","30","LA FLORESTA SUR","4.386","4.961","0","9.347","51","927","846","1007","994","977","935","909","757","1944","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","31","MARSELLA","4.549","5.175","0","9.724","0","1136","1421","1005","772","805","742","699","802","2342","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","32","ALOHA","1.160","1.358","0","2.518","0","68","163","235","218","210","238","224","280","882","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","33","MANDALAY - COLEGIO KENNEDY","4.483","5.010","0","9.493","359","1195","839","956","810","697","748","663","708","2516","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","34","PIO XII - SEDE COLEGIO ISABEL II","2.776","3.425","0","6.201","0","515","625","601","574","643","563","522","566","1592","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","35","COLEGIO NUEVA CASTILLA","7.535","8.700","0","16.235","0","794","3120","2078","1284","1019","1057","1227","1329","4327","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","36","VILLANUEVA","2.336","2.657","0","4.993","9","500","661","510","449","471","470","467","437","1019","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","37","JAIRO ANIBAL NIÑO","9.278","9.512","0","18.790","17","137","4135","5450","2159","1022","1138","1147","1083","2502","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","38","VISION DE COLOMBIA","5.686","6.428","0","12.114","168","1175","1371","1460","1192","1244","1098","1056","930","2419","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","39","ALMENAR","2.266","2.709","0","4.975","0","319","316","368","492","646","607","594","513","1120","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","40","COLEGIO ALQUERIA","4.221","4.586","0","8.807","0","636","925","1205","727","835","854","911","837","1877","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","41","BOITA","3.369","3.927","0","7.296","0","912","1424","785","648","547","484","501","533","1462","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","42","COL DE TIMIZA","4.499","5.334","0","9.833","1011","1051","691","940","875","1077","915","637","589","2046","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","43","TINTALITO","5.326","6.247","0","11.573","237","1955","1457","1030","1134","1173","1026","952","787","1822","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","44","LAS PALMERAS","2.867","3.536","0","6.403","3","449","316","559","619","699","692","799","785","1482","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","45","DINDALITO","5.724","6.860","0","12.584","707","2760","1028","1040","1130","1068","964","1047","1028","1812","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","46","LICEO EL CASTILLO","1.812","2.097","0","3.909","0","517","357","384","372","410","310","373","391","795","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","47","MILENIO PLAZA","2.942","3.343","0","6.285","30","1269","590","695","712","646","545","505","426","867","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","48","COL. GABRIEL BETANCOURT MEJIA","6.871","9.033","0","15.904","0","742","2291","2035","1329","1725","1807","1758","1447","2770","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","49","MARIA PAZ","3.105","3.345","0","6.450","25","1113","789","899","643","575","515","501","460","930","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","50","COLEGIO NELSON MANDELA","3.009","3.749","0","6.758","346","689","1362","576","476","661","724","647","469","807","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","51","COLEGIO GUSTAVO ROJAS PINILLA","3.931","5.054","0","8.985","448","728","793","873","928","1209","907","688","705","1705","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","52","COLEGIO CLASS I D E SEDE B ROMA","3.293","4.133","0","7.426","1661","890","943","607","700","656","479","394","357","739","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","53","GEMA","439","421","0","860","13","168","166","78","89","86","56","42","41","121","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","54","VILLA RICA","2.010","2.406","0","4.416","413","522","510","467","444","484","375","321","326","552","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","55","COLEGIO JAIME GARZON","4.622","5.695","0","10.317","956","2115","1274","955","944","1037","848","663","531","993","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","56","COLEGIO DEBORA ARANGO","1.100","1.535","0","2.635","207","306","340","295","321","339","211","167","157","292","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","57","CAMPO BELLO","3.012","4.321","0","7.333","317","825","897","789","785","784","740","723","568","904","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","58","PATIOS","3.428","4.484","0","7.912","411","1675","921","570","672","815","798","597","542","910","0","1"
